"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACE",6489.41944958406,-0.255520093576706,0.167579623214179,-1.52476827836122,0.127316904645012,0.246151626770488
"ACE2",5.45105148998044,-1.0623330295607,0.713780334111225,-1.48831927526202,0.136666714023196,0.259973338327048
"ACER1",1.10699334897845,0.921305856131829,1.83400996795204,0.502345064765713,0.615424814661276,NA
"ACER2",377.561025291133,-1.30633654877829,0.518448143724118,-2.51970532557917,0.011745311583783,0.0405093819754144
"ACER3",1815.67560935508,-0.19078356449993,0.0791721155332831,-2.40973180032971,0.0159642512711819,0.0512319617732303
"ACHE",13.2871739253522,0.155762446456174,0.595662413318901,0.261494502545997,0.793711188416061,0.873406724559923
"ACIN1",3836.70228624091,-0.369266351295298,0.124836404424609,-2.9580021388577,0.00309639975480543,0.0143600830684317
"ACKR1",9.77131235768901,-0.597582696401781,0.576550017114251,-1.03648023356725,0.299978156316684,0.456418581900806
"ACKR3",1260.07379816542,0.273284938516865,0.342903211648072,0.796973983426386,0.42546614119212,0.581474513890522
"ACKR4",175.6528234531,-2.97716775427597,0.263734635091963,-11.2884974445539,1.49571694997632e-29,5.88504791137683e-26
"ACLY",12849.5662012294,0.134088121941331,0.0836061059856094,1.60380776452394,0.108756432573281,0.219105509269242
"ACMSD",2.03913766583922,-0.747551737200615,1.09622730274793,-0.681931325124559,0.495282376651224,NA
"ACO1",3225.26667119747,-0.205827684547092,0.117664695150525,-1.74927308725683,0.0802438256963804,0.174918203094171
"ACO2",2310.32687023862,0.281369303837289,0.0999634774991369,2.8147210448908,0.00488195905137753,0.0204869412153904
"ACOT1",201.164431068953,-0.399910258149478,0.152144083477727,-2.62849694190062,0.00857631265895843,0.0317205863770801
"ACOT11",151.319738577437,0.179210611353192,0.196651172246293,0.911312194614037,0.36213090292988,0.520546635491708
"ACOT12",6.17572059147248,1.0668350593797,0.709936885287411,1.50271817324691,0.132911734330659,0.254355306370336
"ACOT13",675.407309140918,-0.0690562780223863,0.111721889754307,-0.618108753568806,0.536503652468768,0.680422363587752
"ACOT2",303.824189913397,-0.843465572973602,0.14340622096946,-5.88165260385201,4.06190195857944e-09,2.1028894008193e-07
"ACOT4",14.7570594677507,-0.287697167684547,0.466239090981825,-0.617059301223978,0.537195611903971,0.681031658266969
"ACOT7",2048.60517137737,0.598406746709754,0.141888938955241,4.2174305560106,2.47101883008536e-05,0.000324948886659554
"ACOT8",218.158900598709,-0.304584240155307,0.141666768646361,-2.15000485340096,0.0315548308797641,0.0859327502626798
"ACOT9",2859.31163389091,0.141806375711022,0.123482638997695,1.14839119784012,0.250807105759493,0.402523102594754
"ACOX1",2209.92833074341,-0.0775209399246192,0.0799622382166635,-0.969469360206884,0.332311060418083,0.490549672965029
"ACOX2",78.984523134314,0.202385895592927,0.259186047844701,0.780851813883873,0.434889655538472,0.589958915557051
"ACOX3",809.956918444868,-0.106489231817393,0.0944294189152297,-1.12771245487585,0.259441375937163,0.412352595505045
"ACOXL",13.5188017306287,-0.490642623365348,0.47645643954809,-1.02977435635189,0.303115941225615,0.45948527598486
"ACP1",2601.9711703021,0.337931576238181,0.125322325372707,2.69649940849067,0.00700725220564472,0.0271384614174047
"ACP2",1451.35107541565,0.163860211442801,0.110989657802506,1.47635567752062,0.13984843458781,0.264085069461124
"ACP5",233.689105943821,0.371123106178842,0.36876087991288,1.00640584832784,0.314220381515741,0.471558285571682
"ACP6",162.367407008061,0.0277117380641179,0.153145933442256,0.180949878597767,0.856406917547602,0.915110167232305
"ACP7",3.44688169224503,0.344426570364965,0.82327319872228,0.418362423190157,0.675682156014246,NA
"ACR",6.30293872793811,-0.031306399313957,0.750324798663173,-0.0417237966407807,0.966718883500715,0.980524881166713
"ACR_1",20.523115347903,-1.07183516760985,0.478093309207873,-2.24189535173732,0.0249681365382441,0.0718055812700274
"ACRBP",52.0469148281943,-0.461299377106161,0.308008856608068,-1.49768218416249,0.134215842783574,0.256277615750874
"ACRV1",2.53671606902864,0.375956588525944,1.16354512997307,0.323113026595406,0.746609645166294,NA
"ACSBG2",3.76054514513058,-0.0895772774223432,0.843031179931889,-0.106256185482464,0.915379093643771,0.951156864165949
"ACSF2",421.991234803755,0.209941273245474,0.131750088957572,1.59348107395269,0.111052310780107,0.222455791362232
"ACSF3",583.762148230338,0.0816045481311405,0.0895330619093058,0.911445966338148,0.362060443468474,0.520546635491708
"ACSL1",1222.52117744967,0.198798699307087,0.100177073627135,1.98447301472419,0.0472031334766108,0.116875763626958
"ACSL3",5896.45214029613,0.628106277266311,0.197290403753917,3.18366360104244,0.00145423908567574,0.0079914093666198
"ACSL3-AS1",32.911132643877,5.92930316108967,0.948370134619849,6.25209814674985,4.04974747527384e-10,2.78568818465253e-08
"ACSL4",5498.45973987159,0.364600305273899,0.138236918142557,2.63750313717139,0.00835188530231041,0.0311010107045907
"ACSL5",135.190015945981,0.0255582333647368,0.162024968887608,0.157742559928932,0.874659662336059,0.926212699813612
"ACSM1",13.1953605396401,1.32744632673182,0.592493673205892,2.2404396650334,0.025062393636066,0.0719469531595399
"ACSM2A",2.63651624114749,-0.0779713421209618,1.04593213850923,-0.0745472284961955,0.940574962776429,NA
"ACSM2B",2.97845596446444,0.927146677910436,0.923848010382742,1.00357057382884,0.315585644067893,NA
"ACSM3",212.430398895922,1.57438493035286,0.356014907449146,4.42224439879037,9.76808734862572e-06,0.000153365987557473
"ACSS1",345.485884876114,-0.264370904039547,0.29582237455115,-0.893681231653539,0.371492470028556,0.530360766536414
"ACSS2",1449.85767421134,-0.170813507701918,0.0872923799731718,-1.95679746335723,0.0503712854402506,0.122823137858239
"ACSS3",29.6571067849093,-0.194463350265986,0.302967168439139,-0.641862784234493,0.520962279968174,0.667288946794315
"ACTA1",76.4113101062043,0.026264297656278,0.230906947472325,0.113744077186876,0.909440670693665,0.947990585204073
"ACTA2",266.914700067736,-0.370094533390143,0.175888178745532,-2.10414671429159,0.0353656509997149,0.0938172130686881
"ACTB",170817.361967273,-0.0976738842477603,0.0962385775193464,-1.01491404762425,0.310146801317261,0.467315303950558
"ACTC1",23.5448217694029,1.64110731639482,0.570017943582406,2.87904501054986,0.00398881400258115,0.0174926299315156
"ACTG1",139516.143191257,0.262538452843287,0.0977306012364764,2.68634848779892,0.0072237702107639,0.0277716659332263
"ACTG1_1",21734.7906881573,0.246418531796491,0.0903554181317032,2.72721367342143,0.00638716636762152,0.0252089764717044
"ACTG1P17",1.78940300853797,-1.03630289980239,1.11741630762603,-0.927409858554901,0.353713773964079,NA
"ACTG1P20",438.970996228381,0.71127654754463,0.161593942037707,4.40162878988778,1.07441262205058e-05,0.000164874567188777
"ACTG1P25",5.68353224838175,0.00172048858189374,0.665382239043889,0.00258571461776011,0.9979369005268,0.998596777419315
"ACTG1P4",53.0896059832775,0.215110083248975,0.35421277069766,0.607290592107373,0.543658080682807,0.685733501395965
"ACTG2",7.93873509932381,0.0822761899306459,0.637647380454704,0.129030860084417,0.897333230116633,0.940152134850324
"ACTL10",24.0580773359138,0.12651506592012,0.406594198705778,0.311158069453101,0.755680457559051,0.84871640093789
"ACTL6A",1838.52153184425,-0.106027012230279,0.106849389862378,-0.992303394215374,0.321049548076281,0.47866674947364
"ACTN1",22363.7114585228,0.206856223629919,0.0795884059781376,2.59907484121169,0.0093475391022008,0.0338975367295109
"ACTN1-DT",1.93639191912352,3.70008126480424,1.64968780253542,2.24289787383865,0.024903400908812,NA
"ACTN2",8.97602730730079,0.23892132675415,0.696342774758278,0.343108789829962,0.731516618745806,0.832482584635058
"ACTN3",4.51514994345307,0.152328877274361,0.802716846525058,0.18976663805399,0.849491999790605,0.910838026590395
"ACTN4",13260.3610292973,-0.0490188343331089,0.119934209219497,-0.408714366418987,0.682749289529616,0.797627667331457
"ACTN4_1",2383.05441464332,-0.0295326410364472,0.10691653938459,-0.276221445310861,0.782377986773867,0.865968388308894
"ACTR10",2678.97317907128,0.370129033909038,0.110655856210241,3.34486620577775,0.000823222720534546,0.0051673671118817
"ACTR1A",8008.60850137796,0.181366773255829,0.0922669204459563,1.96567493939565,0.0493361714437822,0.120840450798497
"ACTR1B",381.442042343114,-0.258901241755751,0.114839852096746,-2.25445467778591,0.0241675788262487,0.0701251885322699
"ACTR1B_1",784.101499767713,-0.211777730212554,0.118961390164347,-1.78022238912961,0.0750395726841922,0.165833915234342
"ACTR2",20850.296948799,-0.102069358655276,0.0591166842343355,-1.72657448531245,0.0842441114996845,0.181466594277159
"ACTR3",14831.7784164488,0.0127806163846568,0.0634976201795982,0.201277092724228,0.840481913379159,0.905266938803252
"ACTR3-AS1",4.40698099100576,1.36989594366574,0.827127092056851,1.65620973707821,0.0976793520582749,0.202662507175959
"ACTR3B",146.322251437526,-0.885429534836477,0.26578997747829,-3.33131272757943,0.000864374374596469,0.00535079832329652
"ACTR3C",22.4721075170159,-0.853694318169148,0.36827618898573,-2.31808176499357,0.0204448777416711,0.061790286944126
